file_path,feature_path,emotion,speaker_id,raw_emotion,original_folder,dataset
../../dataset\OAF_Pleasant_surprise\OAF_tip_ps.wav,processed_data\oaf_surprise_OAF_tip_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_burn_fear.wav,processed_data\oaf_fear_OAF_burn_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_food_neutral.wav,processed_data\oaf_neutral_OAF_food_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_juice_fear.wav,processed_data\oaf_fear_OAF_juice_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_shirt_disgust.wav,processed_data\oaf_disgust_OAF_shirt_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_south_fear.wav,processed_data\oaf_fear_OAF_south_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_chief_fear.wav,processed_data\oaf_fear_OAF_chief_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_thought_disgust.wav,processed_data\oaf_disgust_OAF_thought_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_bone_neutral.wav,processed_data\oaf_neutral_OAF_bone_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_disgust\YAF_came_disgust.wav,processed_data\yaf_disgust_YAF_came_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_angry\OAF_third_angry.wav,processed_data\oaf_anger_OAF_third_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_make_ps.wav,processed_data\oaf_surprise_OAF_make_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_void_ps.wav,processed_data\oaf_surprise_OAF_void_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_near_sad.wav,processed_data\oaf_sadness_OAF_near_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_angry\OAF_gap_angry.wav,processed_data\oaf_anger_OAF_gap_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_mop_happy.wav,processed_data\oaf_happiness_OAF_mop_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_vote_disgust.wav,processed_data\oaf_disgust_OAF_vote_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_live_neutral.wav,processed_data\oaf_neutral_OAF_live_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_angry\YAF_lose_angry.wav,processed_data\yaf_anger_YAF_lose_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_disgust\OAF_germ_disgust.wav,processed_data\oaf_disgust_OAF_germ_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_talk_happy.wav,processed_data\oaf_happiness_OAF_talk_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_came_sad.wav,processed_data\oaf_sadness_OAF_came_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_hit_ps.wav,processed_data\oaf_surprise_OAF_hit_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_yearn_fear.wav,processed_data\oaf_fear_OAF_yearn_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_food_ps.wav,processed_data\oaf_surprise_OAF_food_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_pad_angry.wav,processed_data\oaf_anger_OAF_pad_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_tip_disgust.wav,processed_data\oaf_disgust_OAF_tip_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_ton_fear.wav,processed_data\oaf_fear_OAF_ton_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_yes_ps.wav,processed_data\oaf_surprise_OAF_yes_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_tire_angry.wav,processed_data\oaf_anger_OAF_tire_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_lose_sad.wav,processed_data\oaf_sadness_OAF_lose_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_neutral\YAF_cheek_neutral.wav,processed_data\yaf_neutral_YAF_cheek_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_Fear\OAF_when_fear.wav,processed_data\oaf_fear_OAF_when_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_good_fear.wav,processed_data\oaf_fear_OAF_good_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_kite_angry.wav,processed_data\oaf_anger_OAF_kite_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_voice_happy.wav,processed_data\oaf_happiness_OAF_voice_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_fear\YAF_wheat_fear.wav,processed_data\yaf_fear_YAF_wheat_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_fail_ps.wav,processed_data\oaf_surprise_OAF_fail_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_calm_ps.wav,processed_data\oaf_surprise_OAF_calm_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_when_ps.wav,processed_data\oaf_surprise_OAF_when_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_voice_disgust.wav,processed_data\oaf_disgust_OAF_voice_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_whip_fear.wav,processed_data\oaf_fear_OAF_whip_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_young_angry.wav,processed_data\oaf_anger_OAF_young_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_cause_angry.wav,processed_data\oaf_anger_OAF_cause_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_sour_sad.wav,processed_data\oaf_sadness_OAF_sour_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_goal_fear.wav,processed_data\oaf_fear_OAF_goal_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_good_disgust.wav,processed_data\oaf_disgust_OAF_good_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_hire_happy.wav,processed_data\oaf_happiness_OAF_hire_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_angry\YAF_mop_angry.wav,processed_data\yaf_anger_YAF_mop_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_disgust\OAF_kick_disgust.wav,processed_data\oaf_disgust_OAF_kick_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_sheep_disgust.wav,processed_data\oaf_disgust_OAF_sheep_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_happy\YAF_cheek_happy.wav,processed_data\yaf_happiness_YAF_cheek_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Sad\OAF_mouse_sad.wav,processed_data\oaf_sadness_OAF_mouse_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_base_happy.wav,processed_data\oaf_happiness_OAF_base_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_met_fear.wav,processed_data\oaf_fear_OAF_met_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_puff_fear.wav,processed_data\oaf_fear_OAF_puff_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_youth_angry.wav,processed_data\oaf_anger_OAF_youth_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_neutral\YAF_check_neutral.wav,processed_data\yaf_neutral_YAF_check_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\YAF_pleasant_surprised\YAF_get_ps.wav,processed_data\yaf_surprise_YAF_get_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\YAF_pleasant_surprised\YAF_youth_ps.wav,processed_data\yaf_surprise_YAF_youth_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_Pleasant_surprise\OAF_jar_ps.wav,processed_data\oaf_surprise_OAF_jar_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_raise_disgust.wav,processed_data\oaf_disgust_OAF_raise_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_hit_sad.wav,processed_data\oaf_sadness_OAF_hit_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_pool_fear.wav,processed_data\oaf_fear_OAF_pool_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_sad\YAF_south_sad.wav,processed_data\yaf_sadness_YAF_south_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_Fear\OAF_dead_fear.wav,processed_data\oaf_fear_OAF_dead_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_pool_sad.wav,processed_data\oaf_sadness_OAF_pool_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_sub_fear.wav,processed_data\oaf_fear_OAF_sub_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_rough_ps.wav,processed_data\oaf_surprise_OAF_rough_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_lore_ps.wav,processed_data\oaf_surprise_OAF_lore_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_haze_disgust.wav,processed_data\oaf_disgust_OAF_haze_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_disgust\YAF_soap_disgust.wav,processed_data\yaf_disgust_YAF_soap_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_disgust\OAF_fat_disgust.wav,processed_data\oaf_disgust_OAF_fat_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_fear\YAF_live_fear.wav,processed_data\yaf_fear_YAF_live_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_angry\OAF_hash_angry.wav,processed_data\oaf_anger_OAF_hash_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_keep_angry.wav,processed_data\oaf_anger_OAF_keep_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_puff_happy.wav,processed_data\oaf_happiness_OAF_puff_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_food_angry.wav,processed_data\oaf_anger_OAF_food_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_met_angry.wav,processed_data\oaf_anger_OAF_met_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_when_neutral.wav,processed_data\oaf_neutral_OAF_when_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_mill_angry.wav,processed_data\oaf_anger_OAF_mill_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_shout_happy.wav,processed_data\oaf_happiness_OAF_shout_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_mouse_angry.wav,processed_data\oaf_anger_OAF_mouse_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_white_happy.wav,processed_data\oaf_happiness_OAF_white_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_fear\YAF_wife_fear.wav,processed_data\yaf_fear_YAF_wife_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_happy\OAF_chat_happy.wav,processed_data\oaf_happiness_OAF_chat_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_lean_neutral.wav,processed_data\oaf_neutral_OAF_lean_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_dip_happy.wav,processed_data\oaf_happiness_OAF_dip_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_wheat_fear.wav,processed_data\oaf_fear_OAF_wheat_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_disgust\YAF_white_disgust.wav,processed_data\yaf_disgust_YAF_white_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_neutral\OAF_phone_neutral.wav,processed_data\oaf_neutral_OAF_phone_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_rag_angry.wav,processed_data\oaf_anger_OAF_rag_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_bone_fear.wav,processed_data\oaf_fear_OAF_bone_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_white_ps.wav,processed_data\oaf_surprise_OAF_white_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_pass_ps.wav,processed_data\oaf_surprise_OAF_pass_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_road_ps.wav,processed_data\oaf_surprise_OAF_road_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_happy\YAF_fail_happy.wav,processed_data\yaf_happiness_YAF_fail_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_neutral\OAF_germ_neutral.wav,processed_data\oaf_neutral_OAF_germ_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_loaf_disgust.wav,processed_data\oaf_disgust_OAF_loaf_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_fat_sad.wav,processed_data\oaf_sadness_OAF_fat_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_red_sad.wav,processed_data\oaf_sadness_OAF_red_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_good_happy.wav,processed_data\oaf_happiness_OAF_good_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_keg_neutral.wav,processed_data\oaf_neutral_OAF_keg_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_pain_ps.wav,processed_data\oaf_surprise_OAF_pain_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_room_disgust.wav,processed_data\oaf_disgust_OAF_room_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_take_sad.wav,processed_data\oaf_sadness_OAF_take_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_angry\YAF_keg_angry.wav,processed_data\yaf_anger_YAF_keg_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_pike_ps.wav,processed_data\oaf_surprise_OAF_pike_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_dip_ps.wav,processed_data\oaf_surprise_OAF_dip_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_tell_ps.wav,processed_data\oaf_surprise_OAF_tell_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_dip_disgust.wav,processed_data\oaf_disgust_OAF_dip_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_tire_sad.wav,processed_data\oaf_sadness_OAF_tire_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_numb_fear.wav,processed_data\oaf_fear_OAF_numb_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_sure_angry.wav,processed_data\oaf_anger_OAF_sure_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_fall_fear.wav,processed_data\oaf_fear_OAF_fall_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_jail_disgust.wav,processed_data\oaf_disgust_OAF_jail_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_shawl_sad.wav,processed_data\oaf_sadness_OAF_shawl_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_doll_neutral.wav,processed_data\oaf_neutral_OAF_doll_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_rush_happy.wav,processed_data\oaf_happiness_OAF_rush_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_shawl_fear.wav,processed_data\oaf_fear_OAF_shawl_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_juice_sad.wav,processed_data\oaf_sadness_OAF_juice_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_angry\OAF_white_angry.wav,processed_data\oaf_anger_OAF_white_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_should_fear.wav,processed_data\oaf_fear_OAF_should_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_home_angry.wav,processed_data\oaf_anger_OAF_home_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_fear\YAF_youth_fear.wav,processed_data\yaf_fear_YAF_youth_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_met_ps.wav,processed_data\oaf_surprise_OAF_met_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_deep_ps.wav,processed_data\oaf_surprise_OAF_deep_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_boat_ps.wav,processed_data\oaf_surprise_OAF_boat_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_rough_disgust.wav,processed_data\oaf_disgust_OAF_rough_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_join_neutral.wav,processed_data\oaf_neutral_OAF_join_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_rat_disgust.wav,processed_data\oaf_disgust_OAF_rat_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_door_happy.wav,processed_data\oaf_happiness_OAF_door_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_chalk_disgust.wav,processed_data\oaf_disgust_OAF_chalk_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_chalk_happy.wav,processed_data\oaf_happiness_OAF_chalk_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_life_disgust.wav,processed_data\oaf_disgust_OAF_life_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_void_fear.wav,processed_data\oaf_fear_OAF_void_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_make_sad.wav,processed_data\oaf_sadness_OAF_make_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_chair_happy.wav,processed_data\oaf_happiness_OAF_chair_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_deep_happy.wav,processed_data\oaf_happiness_OAF_deep_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_sad\YAF_juice_sad.wav,processed_data\yaf_sadness_YAF_juice_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_Sad\OAF_pick_sad.wav,processed_data\oaf_sadness_OAF_pick_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_shack_neutral.wav,processed_data\oaf_neutral_OAF_shack_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_angry\YAF_raid_angry.wav,processed_data\yaf_anger_YAF_raid_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_happy\OAF_mouse_happy.wav,processed_data\oaf_happiness_OAF_mouse_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_team_neutral.wav,processed_data\oaf_neutral_OAF_team_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_bar_happy.wav,processed_data\oaf_happiness_OAF_bar_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_shall_disgust.wav,processed_data\oaf_disgust_OAF_shall_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_nice_happy.wav,processed_data\oaf_happiness_OAF_nice_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_bought_sad.wav,processed_data\oaf_sadness_OAF_bought_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_fear\YAF_soap_fear.wav,processed_data\yaf_fear_YAF_soap_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_neutral\OAF_came_neutral.wav,processed_data\oaf_neutral_OAF_came_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_shawl_disgust.wav,processed_data\oaf_disgust_OAF_shawl_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_gap_neutral.wav,processed_data\oaf_neutral_OAF_gap_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_neutral\YAF_mob_neutral.wav,processed_data\yaf_neutral_YAF_mob_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_Fear\OAF_raid_fear.wav,processed_data\oaf_fear_OAF_raid_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_rush_neutral.wav,processed_data\oaf_neutral_OAF_rush_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_judge_happy.wav,processed_data\oaf_happiness_OAF_judge_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_kite_sad.wav,processed_data\oaf_sadness_OAF_kite_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_king_disgust.wav,processed_data\oaf_disgust_OAF_king_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_angry\YAF_shack_angry.wav,processed_data\yaf_anger_YAF_shack_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\YAF_angry\YAF_fail_angry.wav,processed_data\yaf_anger_YAF_fail_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_search_ps.wav,processed_data\oaf_surprise_OAF_search_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_door_disgust.wav,processed_data\oaf_disgust_OAF_door_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_king_happy.wav,processed_data\oaf_happiness_OAF_king_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_rot_sad.wav,processed_data\oaf_sadness_OAF_rot_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_sad\YAF_live_sad.wav,processed_data\yaf_sadness_YAF_live_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_Fear\OAF_calm_fear.wav,processed_data\oaf_fear_OAF_calm_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_note_ps.wav,processed_data\oaf_surprise_OAF_note_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_bone_disgust.wav,processed_data\oaf_disgust_OAF_bone_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_cheek_happy.wav,processed_data\oaf_happiness_OAF_cheek_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_luck_fear.wav,processed_data\oaf_fear_OAF_luck_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_disgust\YAF_turn_disgust.wav,processed_data\yaf_disgust_YAF_turn_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_angry\OAF_have_angry.wav,processed_data\oaf_anger_OAF_have_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_join_sad.wav,processed_data\oaf_sadness_OAF_join_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_chair_neutral.wav,processed_data\oaf_neutral_OAF_chair_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_sad\YAF_page_sad.wav,processed_data\yaf_sadness_YAF_page_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_neutral\OAF_dime_neutral.wav,processed_data\oaf_neutral_OAF_dime_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
